search_id;query;rank;result_id;track_name;relevance;option;search_mode
00emjlCv9azBN0fzuuyLqy;"dumb litty";9;060AenZFpUKot40Pv0CJ0l;"I Go Blind";0.44335381750630176;track_name_semantic;title
00emjlCv9azBN0fzuuyLqy;"dumb litty";10;04MLEeAMuV9IlHEsD8vF6A;"No Stylist";0.440450204422467;track_name_semantic;title
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";1;04i2uLdBAfCSYjQzZqspDa;"Jungli Sher";0.4561170547953831;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";2;05bXOQTUxou0BaZ6XteJo0;"Krantenwijk";0.45447761505922074;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";3;0AQqoPKwh92bCrR0Vr7gGs;"So Good (feat. Raekwon)";0.44198494227004387;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";4;0Bk4P8WODpjxTzu4ry5PGQ;"LUNA";0.43846098248676524;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";5;00YeYHw6zhoy1y7EPTgIkj;"Shine - Kygo Remix";0.430076864563331;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";6;0atWq5Ua1ax7zMKDjSQEpg;"Dag 1";0.42876243189400326;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";7;09xGoSMPNhCqctq7x3HN5x;"Into You (feat. Tamia) - Radio Edit";0.42565469982544024;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";8;09nSCeCs6eYfAIJVfye1CE;"Oye";0.42486497918369587;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";9;01BXNQilWpOZxGLU9c12Iy;"Pegao";0.42397847557003354;track_name_semantic;lyrics
00emjlCv9azBN0fzuuyLqy;"a thing 욕을 하는 이윤 다";10;08j5bEz5uMlE9zCFvLyaDr;"Celebration (feat. Ky-Mani Marley)";0.4233177801870557;track_name_semantic;lyrics
00f9VGHfQhAHMCQ2bSjg3D;"soldier";1;00f9VGHfQhAHMCQ2bSjg3D;"Soldier";0.9996548521988536;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"soldier";2;06ZQwfPghgSJ2L6bXQUxO9;"Trenches";0.4823297378151755;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"soldier";3;08PjS6opdc0vLlaf0Z7YIl;"Dogs of War";0.4787491043395249;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"soldier";4;0bmB3nzQuHBfI6nM4SETVu;"Surrender";0.47079624335586756;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"soldier";5;0BdAvd736NPBMWs6ayzQ3C;"Karate";0.4584684513423443;track_name_semantic;title
00f9VGHfQhAHMCQ2bSjg3D;"soldier";6;09oCOptpWAPyV0gqxBUCJr;"Champion";0.4529967733453878;track_name_semantic;title
